Modelo,Usa_Penalidade,ID_Fluxo,Rota,Tipo_Rota,Origem,Lat_O,Lon_O,Destino,Lat_D,Lon_D,Custo_Horas,Doses,Vacina,Modal
5,False,BoaVista_RR_CMI_CoronaVac,BoaVista -> RR_CMI,jp,BoaVista,2.8212,-60.673,RR_CMI,2.830223,-60.704874,0.580,2912,CoronaVac,rodoviario
5,False,BoaVista_RR_CMI_Janssen,BoaVista -> RR_CMI,jp,BoaVista,2.8212,-60.673,RR_CMI,2.830223,-60.704874,0.580,485,Janssen,rodoviario
5,False,Belem_PA_Guama_Pfizer,Belem -> PA_Guama,jp,Belem,-1.4554,-48.5051,PA_Guama,-1.467314,-48.464076,0.603,8383,Pfizer,rodoviario
5,False,Belem_PA_Guama_AstraZeneca,Belem -> PA_Guama,jp,Belem,-1.4554,-48.5051,PA_Guama,-1.467314,-48.464076,0.603,8383,AstraZeneca,rodoviario
5,False,Belem_PA_Guama_CoronaVac,Belem -> PA_Guama,jp,Belem,-1.4554,-48.5051,PA_Guama,-1.467314,-48.464076,0.603,8383,CoronaVac,rodoviario
5,False,Belem_PA_Guama_Janssen,Belem -> PA_Guama,jp,Belem,-1.4554,-48.5051,PA_Guama,-1.467314,-48.464076,0.603,1397,Janssen,rodoviario
5,False,Belem_PA_Cremacao_Pfizer,Belem -> PA_Cremacao,jp,Belem,-1.4554,-48.5051,PA_Cremacao,-1.459466,-48.478454,0.565,8383,Pfizer,rodoviario
5,False,Belem_PA_Cremacao_AstraZeneca,Belem -> PA_Cremacao,jp,Belem,-1.4554,-48.5051,PA_Cremacao,-1.459466,-48.478454,0.565,8383,AstraZeneca,rodoviario
5,False,Belem_PA_Cremacao_CoronaVac,Belem -> PA_Cremacao,jp,Belem,-1.4554,-48.5051,PA_Cremacao,-1.459466,-48.478454,0.565,8383,CoronaVac,rodoviario
5,False,Belem_PA_Cremacao_Janssen,Belem -> PA_Cremacao,jp,Belem,-1.4554,-48.5051,PA_Cremacao,-1.459466,-48.478454,0.565,1397,Janssen,rodoviario
5,False,Macapa_AP_Macelo_Candia_Pfizer,Macapa -> AP_Macelo_Candia,jp,Macapa,0.0407,-51.0574,AP_Macelo_Candia,0.092922,-51.065756,0.627,2938,Pfizer,rodoviario
5,False,Macapa_AP_Macelo_Candia_AstraZeneca,Macapa -> AP_Macelo_Candia,jp,Macapa,0.0407,-51.0574,AP_Macelo_Candia,0.092922,-51.065756,0.627,2938,AstraZeneca,rodoviario
5,False,Macapa_AP_Macelo_Candia_CoronaVac,Macapa -> AP_Macelo_Candia,jp,Macapa,0.0407,-51.0574,AP_Macelo_Candia,0.092922,-51.065756,0.627,2938,CoronaVac,rodoviario
5,False,Macapa_AP_Macelo_Candia_Janssen,Macapa -> AP_Macelo_Candia,jp,Macapa,0.0407,-51.0574,AP_Macelo_Candia,0.092922,-51.065756,0.627,489,Janssen,rodoviario
5,False,Macapa_AP_Leozildo_Barreto_Pfizer,Macapa -> AP_Leozildo_Barreto,jp,Macapa,0.0407,-51.0574,AP_Leozildo_Barreto,0.001521,-51.087738,0.619,2938,Pfizer,rodoviario
5,False,Macapa_AP_Leozildo_Barreto_AstraZeneca,Macapa -> AP_Leozildo_Barreto,jp,Macapa,0.0407,-51.0574,AP_Leozildo_Barreto,0.001521,-51.087738,0.619,2938,AstraZeneca,rodoviario
5,False,Macapa_AP_Leozildo_Barreto_CoronaVac,Macapa -> AP_Leozildo_Barreto,jp,Macapa,0.0407,-51.0574,AP_Leozildo_Barreto,0.001521,-51.087738,0.619,2938,CoronaVac,rodoviario
5,False,Macapa_AP_Leozildo_Barreto_Janssen,Macapa -> AP_Leozildo_Barreto,jp,Macapa,0.0407,-51.0574,AP_Leozildo_Barreto,0.001521,-51.087738,0.619,489,Janssen,rodoviario
5,False,Palmas_TO_1304_Sul_Pfizer,Palmas -> TO_1304_Sul,jp,Palmas,-10.1845,-48.3337,TO_1304_Sul,-10.264686,-48.325011,0.694,1970,Pfizer,rodoviario
5,False,Palmas_TO_1304_Sul_AstraZeneca,Palmas -> TO_1304_Sul,jp,Palmas,-10.1845,-48.3337,TO_1304_Sul,-10.264686,-48.325011,0.694,1970,AstraZeneca,rodoviario
5,False,Palmas_TO_1304_Sul_CoronaVac,Palmas -> TO_1304_Sul,jp,Palmas,-10.1845,-48.3337,TO_1304_Sul,-10.264686,-48.325011,0.694,1970,CoronaVac,rodoviario
5,False,Palmas_TO_1304_Sul_Janssen,Palmas -> TO_1304_Sul,jp,Palmas,-10.1845,-48.3337,TO_1304_Sul,-10.264686,-48.325011,0.694,328,Janssen,rodoviario
5,False,Palmas_TO_1103Sul_Pfizer,Palmas -> TO_1103Sul,jp,Palmas,-10.1845,-48.3337,TO_1103Sul,-10.25151,-48.337281,0.662,1970,Pfizer,rodoviario
5,False,Palmas_TO_1103Sul_AstraZeneca,Palmas -> TO_1103Sul,jp,Palmas,-10.1845,-48.3337,TO_1103Sul,-10.25151,-48.337281,0.662,1970,AstraZeneca,rodoviario
5,False,Palmas_TO_1103Sul_CoronaVac,Palmas -> TO_1103Sul,jp,Palmas,-10.1845,-48.3337,TO_1103Sul,-10.25151,-48.337281,0.662,1970,CoronaVac,rodoviario
5,False,Palmas_TO_1103Sul_Janssen,Palmas -> TO_1103Sul,jp,Palmas,-10.1845,-48.3337,TO_1103Sul,-10.25151,-48.337281,0.662,328,Janssen,rodoviario
5,False,SaoLuis_MA_Jose_Carlos_Pfizer,SaoLuis -> MA_Jose_Carlos,jp,SaoLuis,-2.5274,-44.3061,MA_Jose_Carlos,-2.55774,-44.261282,0.630,6535,Pfizer,rodoviario
5,False,SaoLuis_MA_Jose_Carlos_AstraZeneca,SaoLuis -> MA_Jose_Carlos,jp,SaoLuis,-2.5274,-44.3061,MA_Jose_Carlos,-2.55774,-44.261282,0.630,6535,AstraZeneca,rodoviario
5,False,SaoLuis_MA_Jose_Carlos_CoronaVac,SaoLuis -> MA_Jose_Carlos,jp,SaoLuis,-2.5274,-44.3061,MA_Jose_Carlos,-2.55774,-44.261282,0.630,6535,CoronaVac,rodoviario
5,False,SaoLuis_MA_Jose_Carlos_Janssen,SaoLuis -> MA_Jose_Carlos,jp,SaoLuis,-2.5274,-44.3061,MA_Jose_Carlos,-2.55774,-44.261282,0.630,1089,Janssen,rodoviario
5,False,SaoLuis_MA_Santa_Efigenia_Pfizer,SaoLuis -> MA_Santa_Efigenia,jp,SaoLuis,-2.5274,-44.3061,MA_Santa_Efigenia,-2.576601,-44.190877,0.802,6535,Pfizer,rodoviario
5,False,SaoLuis_MA_Santa_Efigenia_AstraZeneca,SaoLuis -> MA_Santa_Efigenia,jp,SaoLuis,-2.5274,-44.3061,MA_Santa_Efigenia,-2.576601,-44.190877,0.802,6535,AstraZeneca,rodoviario
5,False,SaoLuis_MA_Santa_Efigenia_CoronaVac,SaoLuis -> MA_Santa_Efigenia,jp,SaoLuis,-2.5274,-44.3061,MA_Santa_Efigenia,-2.576601,-44.190877,0.802,6535,CoronaVac,rodoviario
5,False,SaoLuis_MA_Santa_Efigenia_Janssen,SaoLuis -> MA_Santa_Efigenia,jp,SaoLuis,-2.5274,-44.3061,MA_Santa_Efigenia,-2.576601,-44.190877,0.802,1089,Janssen,rodoviario
5,False,Teresina_PI_Cristo_Rei_Pfizer,Teresina -> PI_Cristo_Rei,jp,Teresina,-5.0911,-42.8116,PI_Cristo_Rei,-5.099928,-42.785312,0.567,5434,Pfizer,rodoviario
5,False,Teresina_PI_Cristo_Rei_AstraZeneca,Teresina -> PI_Cristo_Rei,jp,Teresina,-5.0911,-42.8116,PI_Cristo_Rei,-5.099928,-42.785312,0.567,5434,AstraZeneca,rodoviario
5,False,Teresina_PI_Cristo_Rei_CoronaVac,Teresina -> PI_Cristo_Rei,jp,Teresina,-5.0911,-42.8116,PI_Cristo_Rei,-5.099928,-42.785312,0.567,5434,CoronaVac,rodoviario
5,False,Teresina_PI_Cristo_Rei_Janssen,Teresina -> PI_Cristo_Rei,jp,Teresina,-5.0911,-42.8116,PI_Cristo_Rei,-5.099928,-42.785312,0.567,905,Janssen,rodoviario
5,False,Teresina_PI_Santa_Isabel_Pfizer,Teresina -> PI_Santa_Isabel,jp,Teresina,-5.0911,-42.8116,PI_Santa_Isabel,-5.071084,-42.758797,0.636,5434,Pfizer,rodoviario
5,False,Teresina_PI_Santa_Isabel_AstraZeneca,Teresina -> PI_Santa_Isabel,jp,Teresina,-5.0911,-42.8116,PI_Santa_Isabel,-5.071084,-42.758797,0.636,5434,AstraZeneca,rodoviario
5,False,Teresina_PI_Santa_Isabel_CoronaVac,Teresina -> PI_Santa_Isabel,jp,Teresina,-5.0911,-42.8116,PI_Santa_Isabel,-5.071084,-42.758797,0.636,5434,CoronaVac,rodoviario
5,False,Teresina_PI_Santa_Isabel_Janssen,Teresina -> PI_Santa_Isabel,jp,Teresina,-5.0911,-42.8116,PI_Santa_Isabel,-5.071084,-42.758797,0.636,905,Janssen,rodoviario
5,False,Fortaleza_CE_Flavio_Marcilio_Pfizer,Fortaleza -> CE_Flavio_Marcilio,jp,Fortaleza,-3.7254,-38.5236,CE_Flavio_Marcilio,-3.723271,-38.480563,0.604,15470,Pfizer,rodoviario
5,False,Fortaleza_CE_Flavio_Marcilio_AstraZeneca,Fortaleza -> CE_Flavio_Marcilio,jp,Fortaleza,-3.7254,-38.5236,CE_Flavio_Marcilio,-3.723271,-38.480563,0.604,15470,AstraZeneca,rodoviario
5,False,Fortaleza_CE_Flavio_Marcilio_CoronaVac,Fortaleza -> CE_Flavio_Marcilio,jp,Fortaleza,-3.7254,-38.5236,CE_Flavio_Marcilio,-3.723271,-38.480563,0.604,15470,CoronaVac,rodoviario
5,False,Fortaleza_CE_Flavio_Marcilio_Janssen,Fortaleza -> CE_Flavio_Marcilio,jp,Fortaleza,-3.7254,-38.5236,CE_Flavio_Marcilio,-3.723271,-38.480563,0.604,2578,Janssen,rodoviario
5,False,Fortaleza_CE_Antônio_de_Almeida_Pfizer,Fortaleza -> CE_Antônio_de_Almeida,jp,Fortaleza,-3.7254,-38.5236,CE_Antônio_de_Almeida,-3.78488,-38.62729,0.788,15470,Pfizer,rodoviario
5,False,Fortaleza_CE_Antônio_de_Almeida_AstraZeneca,Fortaleza -> CE_Antônio_de_Almeida,jp,Fortaleza,-3.7254,-38.5236,CE_Antônio_de_Almeida,-3.78488,-38.62729,0.788,15470,AstraZeneca,rodoviario
5,False,Fortaleza_CE_Antônio_de_Almeida_CoronaVac,Fortaleza -> CE_Antônio_de_Almeida,jp,Fortaleza,-3.7254,-38.5236,CE_Antônio_de_Almeida,-3.78488,-38.62729,0.788,15470,CoronaVac,rodoviario
5,False,Fortaleza_CE_Antônio_de_Almeida_Janssen,Fortaleza -> CE_Antônio_de_Almeida,jp,Fortaleza,-3.7254,-38.5236,CE_Antônio_de_Almeida,-3.78488,-38.62729,0.788,2578,Janssen,rodoviario
5,False,Natal_RN_Nova_Natal_Pfizer,Natal -> RN_Nova_Natal,jp,Natal,-5.8301,-35.2128,RN_Nova_Natal,-5.730425,-35.260471,0.766,4705,Pfizer,rodoviario
5,False,Natal_RN_Nova_Natal_AstraZeneca,Natal -> RN_Nova_Natal,jp,Natal,-5.8301,-35.2128,RN_Nova_Natal,-5.730425,-35.260471,0.766,4705,AstraZeneca,rodoviario
5,False,Natal_RN_Nova_Natal_CoronaVac,Natal -> RN_Nova_Natal,jp,Natal,-5.8301,-35.2128,RN_Nova_Natal,-5.730425,-35.260471,0.766,4705,CoronaVac,rodoviario
5,False,Natal_RN_Nova_Natal_Janssen,Natal -> RN_Nova_Natal,jp,Natal,-5.8301,-35.2128,RN_Nova_Natal,-5.730425,-35.260471,0.766,784,Janssen,rodoviario
5,False,Natal_RN_Vale_Dourado_Pfizer,Natal -> RN_Vale_Dourado,jp,Natal,-5.8301,-35.2128,RN_Vale_Dourado,-5.76223,-35.271179,0.715,4705,Pfizer,rodoviario
5,False,Natal_RN_Vale_Dourado_AstraZeneca,Natal -> RN_Vale_Dourado,jp,Natal,-5.8301,-35.2128,RN_Vale_Dourado,-5.76223,-35.271179,0.715,4705,AstraZeneca,rodoviario
5,False,Natal_RN_Vale_Dourado_CoronaVac,Natal -> RN_Vale_Dourado,jp,Natal,-5.8301,-35.2128,RN_Vale_Dourado,-5.76223,-35.271179,0.715,4705,CoronaVac,rodoviario
5,False,Natal_RN_Vale_Dourado_Janssen,Natal -> RN_Vale_Dourado,jp,Natal,-5.8301,-35.2128,RN_Vale_Dourado,-5.76223,-35.271179,0.715,784,Janssen,rodoviario
5,False,JoaoPessoa_PB_Bessa_Pfizer,JoaoPessoa -> PB_Bessa,jp,JoaoPessoa,-7.1688,-34.8638,PB_Bessa,-7.07174,-34.842501,0.739,5385,Pfizer,rodoviario
5,False,JoaoPessoa_PB_Bessa_AstraZeneca,JoaoPessoa -> PB_Bessa,jp,JoaoPessoa,-7.1688,-34.8638,PB_Bessa,-7.07174,-34.842501,0.739,5385,AstraZeneca,rodoviario
5,False,JoaoPessoa_PB_Bessa_CoronaVac,JoaoPessoa -> PB_Bessa,jp,JoaoPessoa,-7.1688,-34.8638,PB_Bessa,-7.07174,-34.842501,0.739,5385,CoronaVac,rodoviario
5,False,JoaoPessoa_PB_Bessa_Janssen,JoaoPessoa -> PB_Bessa,jp,JoaoPessoa,-7.1688,-34.8638,PB_Bessa,-7.07174,-34.842501,0.739,897,Janssen,rodoviario
5,False,JoaoPessoa_PB_CMI_Pfizer,JoaoPessoa -> PB_CMI,jp,JoaoPessoa,-7.1688,-34.8638,PB_CMI,-7.180888,-34.908695,0.611,5385,Pfizer,rodoviario
5,False,JoaoPessoa_PB_CMI_AstraZeneca,JoaoPessoa -> PB_CMI,jp,JoaoPessoa,-7.1688,-34.8638,PB_CMI,-7.180888,-34.908695,0.611,5385,AstraZeneca,rodoviario
5,False,JoaoPessoa_PB_CMI_CoronaVac,JoaoPessoa -> PB_CMI,jp,JoaoPessoa,-7.1688,-34.8638,PB_CMI,-7.180888,-34.908695,0.611,5385,CoronaVac,rodoviario
5,False,JoaoPessoa_PB_CMI_Janssen,JoaoPessoa -> PB_CMI,jp,JoaoPessoa,-7.1688,-34.8638,PB_CMI,-7.180888,-34.908695,0.611,897,Janssen,rodoviario
5,False,Recife_PE_Fernanda_Wanderley_Pfizer,Recife -> PE_Fernanda_Wanderley,jp,Recife,-8.0632,-34.8711,PE_Fernanda_Wanderley,-8.005408,-34.899892,0.655,9530,Pfizer,rodoviario
5,False,Recife_PE_Fernanda_Wanderley_AstraZeneca,Recife -> PE_Fernanda_Wanderley,jp,Recife,-8.0632,-34.8711,PE_Fernanda_Wanderley,-8.005408,-34.899892,0.655,9530,AstraZeneca,rodoviario
5,False,Recife_PE_Fernanda_Wanderley_CoronaVac,Recife -> PE_Fernanda_Wanderley,jp,Recife,-8.0632,-34.8711,PE_Fernanda_Wanderley,-8.005408,-34.899892,0.655,9530,CoronaVac,rodoviario
5,False,Recife_PE_Fernanda_Wanderley_Janssen,Recife -> PE_Fernanda_Wanderley,jp,Recife,-8.0632,-34.8711,PE_Fernanda_Wanderley,-8.005408,-34.899892,0.655,1588,Janssen,rodoviario
5,False,Recife_PE_Dom_Miguel_Pfizer,Recife -> PE_Dom_Miguel,jp,Recife,-8.0632,-34.8711,PE_Dom_Miguel,-8.133468,-34.904793,0.687,9530,Pfizer,rodoviario
5,False,Recife_PE_Dom_Miguel_AstraZeneca,Recife -> PE_Dom_Miguel,jp,Recife,-8.0632,-34.8711,PE_Dom_Miguel,-8.133468,-34.904793,0.687,9530,AstraZeneca,rodoviario
5,False,Recife_PE_Dom_Miguel_CoronaVac,Recife -> PE_Dom_Miguel,jp,Recife,-8.0632,-34.8711,PE_Dom_Miguel,-8.133468,-34.904793,0.687,9530,CoronaVac,rodoviario
5,False,Recife_PE_Dom_Miguel_Janssen,Recife -> PE_Dom_Miguel,jp,Recife,-8.0632,-34.8711,PE_Dom_Miguel,-8.133468,-34.904793,0.687,1588,Janssen,rodoviario
5,False,Maceio_AL_Joao_Sampaio_Pfizer,Maceio -> AL_Joao_Sampaio,jp,Maceio,-9.6599,-35.7406,AL_Joao_Sampaio,-9.604519,-35.75967,0.641,5969,Pfizer,rodoviario
5,False,Maceio_AL_Joao_Sampaio_AstraZeneca,Maceio -> AL_Joao_Sampaio,jp,Maceio,-9.6599,-35.7406,AL_Joao_Sampaio,-9.604519,-35.75967,0.641,5969,AstraZeneca,rodoviario
5,False,Maceio_AL_Joao_Sampaio_CoronaVac,Maceio -> AL_Joao_Sampaio,jp,Maceio,-9.6599,-35.7406,AL_Joao_Sampaio,-9.604519,-35.75967,0.641,5969,CoronaVac,rodoviario
5,False,Maceio_AL_Joao_Sampaio_Janssen,Maceio -> AL_Joao_Sampaio,jp,Maceio,-9.6599,-35.7406,AL_Joao_Sampaio,-9.604519,-35.75967,0.641,994,Janssen,rodoviario
5,False,Maceio_AL_Osvaldo_Brandao_Pfizer,Maceio -> AL_Osvaldo_Brandao,jp,Maceio,-9.6599,-35.7406,AL_Osvaldo_Brandao,-9.662314,-35.716793,0.557,5969,Pfizer,rodoviario
5,False,Maceio_AL_Osvaldo_Brandao_AstraZeneca,Maceio -> AL_Osvaldo_Brandao,jp,Maceio,-9.6599,-35.7406,AL_Osvaldo_Brandao,-9.662314,-35.716793,0.557,5969,AstraZeneca,rodoviario
5,False,Maceio_AL_Osvaldo_Brandao_CoronaVac,Maceio -> AL_Osvaldo_Brandao,jp,Maceio,-9.6599,-35.7406,AL_Osvaldo_Brandao,-9.662314,-35.716793,0.557,5969,CoronaVac,rodoviario
5,False,Maceio_AL_Osvaldo_Brandao_Janssen,Maceio -> AL_Osvaldo_Brandao,jp,Maceio,-9.6599,-35.7406,AL_Osvaldo_Brandao,-9.662314,-35.716793,0.557,994,Janssen,rodoviario
5,False,Aracaju_SE_Fernando_Sampaio_Pfizer,Aracaju -> SE_Fernando_Sampaio,jp,Aracaju,-10.9444,-37.069,SE_Fernando_Sampaio,-10.93213,-37.079091,0.538,3785,Pfizer,rodoviario
5,False,Aracaju_SE_Fernando_Sampaio_AstraZeneca,Aracaju -> SE_Fernando_Sampaio,jp,Aracaju,-10.9444,-37.069,SE_Fernando_Sampaio,-10.93213,-37.079091,0.538,3785,AstraZeneca,rodoviario
5,False,Aracaju_SE_Fernando_Sampaio_CoronaVac,Aracaju -> SE_Fernando_Sampaio,jp,Aracaju,-10.9444,-37.069,SE_Fernando_Sampaio,-10.93213,-37.079091,0.538,3785,CoronaVac,rodoviario
5,False,Aracaju_SE_Fernando_Sampaio_Janssen,Aracaju -> SE_Fernando_Sampaio,jp,Aracaju,-10.9444,-37.069,SE_Fernando_Sampaio,-10.93213,-37.079091,0.538,630,Janssen,rodoviario
5,False,Aracaju_SE_Francisco_Fonseca_Pfizer,Aracaju -> SE_Francisco_Fonseca,jp,Aracaju,-10.9444,-37.069,SE_Francisco_Fonseca,-10.895341,-37.062276,0.619,3785,Pfizer,rodoviario
5,False,Aracaju_SE_Francisco_Fonseca_AstraZeneca,Aracaju -> SE_Francisco_Fonseca,jp,Aracaju,-10.9444,-37.069,SE_Francisco_Fonseca,-10.895341,-37.062276,0.619,3785,AstraZeneca,rodoviario
5,False,Aracaju_SE_Francisco_Fonseca_CoronaVac,Aracaju -> SE_Francisco_Fonseca,jp,Aracaju,-10.9444,-37.069,SE_Francisco_Fonseca,-10.895341,-37.062276,0.619,3785,CoronaVac,rodoviario
5,False,Aracaju_SE_Francisco_Fonseca_Janssen,Aracaju -> SE_Francisco_Fonseca,jp,Aracaju,-10.9444,-37.069,SE_Francisco_Fonseca,-10.895341,-37.062276,0.619,630,Janssen,rodoviario
5,False,Salvador_BA_Virgilio_de_Carvalho_Pfizer,Salvador -> BA_Virgilio_de_Carvalho,jp,Salvador,-12.9742,-38.5125,BA_Virgilio_de_Carvalho,-12.928872,-38.506598,0.610,15385,Pfizer,rodoviario
5,False,Salvador_BA_Virgilio_de_Carvalho_AstraZeneca,Salvador -> BA_Virgilio_de_Carvalho,jp,Salvador,-12.9742,-38.5125,BA_Virgilio_de_Carvalho,-12.928872,-38.506598,0.610,15385,AstraZeneca,rodoviario
5,False,Salvador_BA_Virgilio_de_Carvalho_CoronaVac,Salvador -> BA_Virgilio_de_Carvalho,jp,Salvador,-12.9742,-38.5125,BA_Virgilio_de_Carvalho,-12.928872,-38.506598,0.610,15385,CoronaVac,rodoviario
5,False,Salvador_BA_Virgilio_de_Carvalho_Janssen,Salvador -> BA_Virgilio_de_Carvalho,jp,Salvador,-12.9742,-38.5125,BA_Virgilio_de_Carvalho,-12.928872,-38.506598,0.610,2564,Janssen,rodoviario
5,False,Salvador_BA_Santo_Antonio_Pfizer,Salvador -> BA_Santo_Antonio,jp,Salvador,-12.9742,-38.5125,BA_Santo_Antonio,-12.967127,-38.505204,0.524,15385,Pfizer,rodoviario
5,False,Salvador_BA_Santo_Antonio_AstraZeneca,Salvador -> BA_Santo_Antonio,jp,Salvador,-12.9742,-38.5125,BA_Santo_Antonio,-12.967127,-38.505204,0.524,15385,AstraZeneca,rodoviario
5,False,Salvador_BA_Santo_Antonio_CoronaVac,Salvador -> BA_Santo_Antonio,jp,Salvador,-12.9742,-38.5125,BA_Santo_Antonio,-12.967127,-38.505204,0.524,15385,CoronaVac,rodoviario
5,False,Salvador_BA_Santo_Antonio_Janssen,Salvador -> BA_Santo_Antonio,jp,Salvador,-12.9742,-38.5125,BA_Santo_Antonio,-12.967127,-38.505204,0.524,2564,Janssen,rodoviario
5,False,BeloHorizonte_MG_Saude_Paraiso_Pfizer,BeloHorizonte -> MG_Saude_Paraiso,jp,BeloHorizonte,-19.9237,-43.9363,MG_Saude_Paraiso,-19.924465,-43.908402,0.563,14495,Pfizer,rodoviario
5,False,BeloHorizonte_MG_Saude_Paraiso_AstraZeneca,BeloHorizonte -> MG_Saude_Paraiso,jp,BeloHorizonte,-19.9237,-43.9363,MG_Saude_Paraiso,-19.924465,-43.908402,0.563,14495,AstraZeneca,rodoviario
5,False,BeloHorizonte_MG_Saude_Paraiso_CoronaVac,BeloHorizonte -> MG_Saude_Paraiso,jp,BeloHorizonte,-19.9237,-43.9363,MG_Saude_Paraiso,-19.924465,-43.908402,0.563,14495,CoronaVac,rodoviario
5,False,BeloHorizonte_MG_Saude_Paraiso_Janssen,BeloHorizonte -> MG_Saude_Paraiso,jp,BeloHorizonte,-19.9237,-43.9363,MG_Saude_Paraiso,-19.924465,-43.908402,0.563,2415,Janssen,rodoviario
5,False,BeloHorizonte_MG_Campo_Alegre_Pfizer,BeloHorizonte -> MG_Campo_Alegre,jp,BeloHorizonte,-19.9237,-43.9363,MG_Campo_Alegre,-19.829892,-43.949163,0.728,14495,Pfizer,rodoviario
5,False,BeloHorizonte_MG_Campo_Alegre_AstraZeneca,BeloHorizonte -> MG_Campo_Alegre,jp,BeloHorizonte,-19.9237,-43.9363,MG_Campo_Alegre,-19.829892,-43.949163,0.728,14495,AstraZeneca,rodoviario
5,False,BeloHorizonte_MG_Campo_Alegre_CoronaVac,BeloHorizonte -> MG_Campo_Alegre,jp,BeloHorizonte,-19.9237,-43.9363,MG_Campo_Alegre,-19.829892,-43.949163,0.728,14495,CoronaVac,rodoviario
5,False,BeloHorizonte_MG_Campo_Alegre_Janssen,BeloHorizonte -> MG_Campo_Alegre,jp,BeloHorizonte,-19.9237,-43.9363,MG_Campo_Alegre,-19.829892,-43.949163,0.728,2415,Janssen,rodoviario
5,False,Vitoria_ES_Grande_Vitória_Pfizer,Vitoria -> ES_Grande_Vitória,jp,Vitoria,-20.3155,-40.3128,ES_Grande_Vitória,-20.29026,-40.343994,0.593,2060,Pfizer,rodoviario
5,False,Vitoria_ES_Grande_Vitória_AstraZeneca,Vitoria -> ES_Grande_Vitória,jp,Vitoria,-20.3155,-40.3128,ES_Grande_Vitória,-20.29026,-40.343994,0.593,2060,AstraZeneca,rodoviario
5,False,Vitoria_ES_Grande_Vitória_CoronaVac,Vitoria -> ES_Grande_Vitória,jp,Vitoria,-20.3155,-40.3128,ES_Grande_Vitória,-20.29026,-40.343994,0.593,2060,CoronaVac,rodoviario
5,False,Vitoria_ES_Grande_Vitória_Janssen,Vitoria -> ES_Grande_Vitória,jp,Vitoria,-20.3155,-40.3128,ES_Grande_Vitória,-20.29026,-40.343994,0.593,343,Janssen,rodoviario
5,False,Vitoria_ES_Maria_Ortiz_Pfizer,Vitoria -> ES_Maria_Ortiz,jp,Vitoria,-20.3155,-40.3128,ES_Maria_Ortiz,-20.257259,-40.298198,0.644,2060,Pfizer,rodoviario
5,False,Vitoria_ES_Maria_Ortiz_AstraZeneca,Vitoria -> ES_Maria_Ortiz,jp,Vitoria,-20.3155,-40.3128,ES_Maria_Ortiz,-20.257259,-40.298198,0.644,2060,AstraZeneca,rodoviario
5,False,Vitoria_ES_Maria_Ortiz_CoronaVac,Vitoria -> ES_Maria_Ortiz,jp,Vitoria,-20.3155,-40.3128,ES_Maria_Ortiz,-20.257259,-40.298198,0.644,2060,CoronaVac,rodoviario
5,False,Vitoria_ES_Maria_Ortiz_Janssen,Vitoria -> ES_Maria_Ortiz,jp,Vitoria,-20.3155,-40.3128,ES_Maria_Ortiz,-20.257259,-40.298198,0.644,343,Janssen,rodoviario
5,False,RioDeJaneiro_RJ_Heitor_Beltrao_Pfizer,RioDeJaneiro -> RJ_Heitor_Beltrao,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Heitor_Beltrao,-22.929797,-43.23413,0.647,40384,Pfizer,rodoviario
5,False,RioDeJaneiro_RJ_Heitor_Beltrao_AstraZeneca,RioDeJaneiro -> RJ_Heitor_Beltrao,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Heitor_Beltrao,-22.929797,-43.23413,0.647,40384,AstraZeneca,rodoviario
5,False,RioDeJaneiro_RJ_Heitor_Beltrao_CoronaVac,RioDeJaneiro -> RJ_Heitor_Beltrao,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Heitor_Beltrao,-22.929797,-43.23413,0.647,40384,CoronaVac,rodoviario
5,False,RioDeJaneiro_RJ_Heitor_Beltrao_Janssen,RioDeJaneiro -> RJ_Heitor_Beltrao,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Heitor_Beltrao,-22.929797,-43.23413,0.647,6730,Janssen,rodoviario
5,False,RioDeJaneiro_RJ_Ernani_Agricola_Pfizer,RioDeJaneiro -> RJ_Ernani_Agricola,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Ernani_Agricola,-22.921225,-43.189333,0.550,40384,Pfizer,rodoviario
5,False,RioDeJaneiro_RJ_Ernani_Agricola_AstraZeneca,RioDeJaneiro -> RJ_Ernani_Agricola,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Ernani_Agricola,-22.921225,-43.189333,0.550,40384,AstraZeneca,rodoviario
5,False,RioDeJaneiro_RJ_Ernani_Agricola_CoronaVac,RioDeJaneiro -> RJ_Ernani_Agricola,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Ernani_Agricola,-22.921225,-43.189333,0.550,40384,CoronaVac,rodoviario
5,False,RioDeJaneiro_RJ_Ernani_Agricola_Janssen,RioDeJaneiro -> RJ_Ernani_Agricola,jp,RioDeJaneiro,-22.9068,-43.1729,RJ_Ernani_Agricola,-22.921225,-43.189333,0.550,6730,Janssen,rodoviario
5,False,SaoPaulo_SP_Mar_Paulista_Pfizer,SaoPaulo -> SP_Mar_Paulista,jp,SaoPaulo,-23.5505,-46.6333,SP_Mar_Paulista,-23.696513,-46.662926,0.858,71429,Pfizer,rodoviario
